,Bairro,CEP,CNES,CNPJ,CPF,Complemento,Data Expedição,Dependência,Gestão,Logradouro,Município,Nome,Nome Empresarial,Número,Número Alvará,Orgão Expedidor,Personalidade,Sub Tipo Estabelecimento,Telefone,Tipo Estabelecimento,UF,_id
606dbd4f7d196042c6da0118,PROLONG PALMITAL,17511000,6980252,--,--,--,--,MANTIDA,MUNICIPAL,AV REPUBLICA,MARILIA - IBGE - 352900,SAMU USB III MARILIA,PREFEITURA MUNICIPAL DE MARILIA,4503,--,--,JURÍDICA,--,14 34028800,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,SP,606dbd4f7d196042c6da0118
606dbd507d196042c6da0119,FRAGATA,17519254,7124325,--,--,--,--,MANTIDA,MUNICIPAL,AV ARCHIMEDES MANHAES,MARILIA - IBGE - 352900,SAMU USB IV MARILIA,PREFEITURA MUNICIPAL DE MARILIA,23,--,--,JURÍDICA,--,14-34023380,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,SP,606dbd507d196042c6da0119
606dbd517d196042c6da011a,JARDIM TANGARA,17516000,9149554, 22793936000150,--,ED NOVA YORK SALA 3,16/01/2017,INDIVIDUAL,MUNICIPAL,AVENIDA DAS ESMERALDAS,MARILIA - IBGE - 352900,SANDRA COACHING E CONSULTORIA EM RH,SANDRA MARIA SOUZA E SILVA ME,3895,352900501-865000609-1-7,SMS,JURÍDICA,--,(14) 2105-0086,CONSULTORIO ISOLADO,SP,606dbd517d196042c6da011a
606dbd527d196042c6da011b,CASCATA,17515900,2083116, 52049244000162,--,--,26/01/2017,INDIVIDUAL,MUNICIPAL,AVENIDA VICENTE FERREIRA,MARILIA - IBGE - 352900,SANTA CASA DE MARILIA,IRMANDADE DA SANTA CASA DE MISERICORDIA DE MARILIA,828,352900501-861-000059-1-6,SMS,JURÍDICA,--,014-34025555,HOSPITAL GERAL,SP,606dbd527d196042c6da011b
606dbd537d196042c6da011c,POLON,17507000,9679243, 01613433013325,--,--,17/10/2018,INDIVIDUAL,MUNICIPAL,AVENIDA CASTRO ALVES,MARILIA - IBGE - 352900,SAO FRANCISCO SISTEMAS DE SAUDE,SAO FRANCISCO SISTEMAS DE SAUDE SOCIEDADE EMPRESARIA LIMITAD,1717,35290050186100017914,SMS,JURÍDICA,PRONTO ATENDIMENTO GERAL,14-34137271,PRONTO ATENDIMENTO,SP,606dbd537d196042c6da011c
606dbd547d196042c6da011d,FRAGATA,17519110,5333148,--,--,--,25/01/2007,INDIVIDUAL,MUNICIPAL,AV NELSON SEVERINO ZAMBOM,MARILIA - IBGE - 352900,SAUDE INTEGRAL,SAUDE INTEGRAL PRODUTOS NUTRICIONAIS LTDA ME,96,352900501-522-000336-1-8,SMS,FÍSICA,--,14-34324365,CONSULTORIO ISOLADO,SP,606dbd547d196042c6da011d
606dbd557d196042c6da011e,BARBOSA,17501441,6488307, 51502821001139,--,TERREO,15/07/2016,INDIVIDUAL,MUNICIPAL,AV SAMPAIO VIDAL,MARILIA - IBGE - 352900,SAUDE SAO LUCAS,ASSISTENCIA MEDICA HOSPITALAR SAO LUCAS S A,45,352900501-863-001-099-1-6,SMS,JURÍDICA,OUTROS,14-33114500,CLINICA/CENTRO DE ESPECIALIDADE,SP,606dbd557d196042c6da011e
606dbd567d196042c6da011f,JARDIM PARATI,17519420,0101869, 36147649000187,--,--,26/03/2020,INDIVIDUAL,MUNICIPAL,RUA ANGELO SELEGHIM,MARILIA - IBGE - 352900,SAUDE VIDA MARILIA,CLINICA SAUDE E VIDA MARILIA LTDA,734,352900501.8650074616,SMS,JURÍDICA,--,14997878561,CONSULTORIO ISOLADO,SP,606dbd567d196042c6da011f
606dbd577d196042c6da0120,SOMENZARI,17506000,6469906,--,--,--,--,MANTIDA,MUNICIPAL,AV CASTRO ALVES,MARILIA - IBGE - 352900,SECRETARIA MUNICIPAL DE SAUDE DE MARILIA,PREFEITURA MUNICIPAL DE MARILIA,61,--,--,JURÍDICA,SECRETARIA MUNICIPAL DE SAUDE (SMS),(14)34026500,CENTRAL DE GESTAO EM SAUDE,SP,606dbd577d196042c6da0120
606dbd587d196042c6da0121,CENTRO,17501100,7351607, 10908307000149,--,SALA 3 E 7,07/08/2013,INDIVIDUAL,MUNICIPAL,RUA ALVARES CABRAL,MARILIA - IBGE - 352900,SECUM,SECUM SERVICOS DE CUIDADOS MEDICOS,248,352900501-863-001192-1-0,SMS,JURÍDICA,--,14-34547737,CONSULTORIO ISOLADO,SP,606dbd587d196042c6da0121
606dbd597d196042c6da0122,CENTRO,17500090,3739074,--,--,--,19/05/2004,INDIVIDUAL,MUNICIPAL,AV RIO BRANCO,MARILIA - IBGE - 352900,SERGIO MARCOS GERLACK,SERGIO MARCOS GERLACK,1279,352900501-851-0003381-13,SMS,FÍSICA,--,14-34226291,CONSULTORIO ISOLADO,SP,606dbd597d196042c6da0122
606dbd5a7d196042c6da0123,ALTO CAFEZAL,17504020,3218279,--,--,SALA 01,02/07/2004,INDIVIDUAL,MUNICIPAL,AV SANTO ANTONIO,MARILIA - IBGE - 352900,SERGIO RICARDO RAFACHO ESTEVES,SERGIO RICARDO RAFACHO ESTEVES,938,3529008018510025615,SMS,FÍSICA,--,( ),CONSULTORIO ISOLADO,SP,606dbd5a7d196042c6da0123
606dbd5b7d196042c6da0124,ALTO CAFEZAL,17502010,5407486, 66872888000756,--,--,12/03/2018,INDIVIDUAL,MUNICIPAL,RUA CORONEL JOSE BRAS,MARILIA - IBGE - 352900,SERVICO DE ATENCAO DOMICILIAR UNIMED MARILIA,UNIMED DE MARILIA COOPERATIVA DE TRABALHO MEDICO,1145,352900501-871-0000-18-1-2,SMS,JURÍDICA,--,14-34541979,SERVICO DE ATENCAO DOMICILIAR ISOLADO(HOME CARE),SP,606dbd5b7d196042c6da0124
606dbd5c7d196042c6da0125,BANZATO,17515250,5143330, 20157672000112,--,--,11/06/2014,INDIVIDUAL,MUNICIPAL,RUA AMAZONAS,MARILIA - IBGE - 352900,SERVICOS MEDICOS FURLANETTO,SERVICOS MEDICOS FURLANETTO LTDA,593,352900501-863-0018-20-8-0,SMS,JURÍDICA,--,14-34226815,CONSULTORIO ISOLADO,SP,606dbd5c7d196042c6da0125
606dbd5d7d196042c6da0126,JD MARIA ISABEL,17515270,3896536, 03928964000192,--,--,24/06/2015,INDIVIDUAL,MUNICIPAL,RUA ALVARENGA PEIXOTO,MARILIA - IBGE - 352900,SIG MEDICOS ASSOCIADOS,SIG MEDICOS ASSOCIADOS S C LTDA,150,352900501-863-000528-1-7,SMS,JURÍDICA,OUTROS,14-34334755,CLINICA/CENTRO DE ESPECIALIDADE,SP,606dbd5d7d196042c6da0126
606dbd5e7d196042c6da0127,SEN SALGADO FILHO,17512270,3735109,--,--,--,15/04/2013,INDIVIDUAL,MUNICIPAL,RUA BOROROS,MARILIA - IBGE - 352900,SILVIO ANTONIO BERTACCHI UVO,SILVIO ANTONIO BERTACCHI UVO,90,352900501-863-0000204-1-9,SMS,FÍSICA,--,14-34224799,CONSULTORIO ISOLADO,SP,606dbd5e7d196042c6da0127
606dbd5f7d196042c6da0128,CASCATA,17515000,5323509, 03414865000192,--,--,08/06/2006,INDIVIDUAL,MUNICIPAL,AV VICENTE FERREIRA,MARILIA - IBGE - 352900,SIRVAN SERVICO INTERVENCIONISTA,SIRVAN SERVICO INTERVENCIONISTA S C LTDA,828,001/0214/001529/99,SES,JURÍDICA,OUTROS,14-34138290,CLINICA/CENTRO DE ESPECIALIDADE,SP,606dbd5f7d196042c6da0128
606dbd607d196042c6da0129,CENTRO,17500070,7730330,--,--,--,22/04/2015,INDIVIDUAL,MUNICIPAL,AVENIDA SANTO ANTONIO,MARILIA - IBGE - 352900,SORRIR ODONTOLOGIA,EDUARDO CLEMENTE SOUZA,670,352900501-863-001835,SMS,FÍSICA,--,(14) 3221-4251,CONSULTORIO ISOLADO,SP,606dbd607d196042c6da0129
606dbd617d196042c6da012a,CENTRO,17500120,9685626, 30044102000170,--,--,24/08/2018,INDIVIDUAL,MUNICIPAL,RUA 09 DE JULHO,MARILIA - IBGE - 352900,SOS DR,SOS DR CLINICA MEDICA E ODONTOLOGICA LTDA,172,352900501/6300239414,SMS,JURÍDICA,--,14-34334922,POLICLINICA,SP,606dbd617d196042c6da012a
606dbd627d196042c6da012b,SALGADO FILHO,17502276,3672263,--,--,--,17/06/2005,INDIVIDUAL,MUNICIPAL,RUA AIMORES,MARILIA - IBGE - 352900,SPENCER DE DOMENICO SORNAS,SPENCER DE DOMENICO SORNAS,594,352900501-851-000903-1-0,SMS,FÍSICA,--,14-34337799,CONSULTORIO ISOLADO,SP,606dbd627d196042c6da012b
606dbd637d196042c6da012c,SANTA TEREZA,17507220,9864385, 30015054000191,--,--,26/10/2018,INDIVIDUAL,MUNICIPAL,SANTO ANTONIO,MARILIA - IBGE - 352900,STUDIO PILATES ANGELICA GARCIA,ANGELICA GARCIA DE CARVALHO,4340,352900501-865-000667-1-0,SMS,JURÍDICA,--,(14) 3316-5481,CONSULTORIO ISOLADO,SP,606dbd637d196042c6da012c
606dbd647d196042c6da012d,BOA VISTA,17509120,5125820,--,--,SALA 08,06/02/2013,INDIVIDUAL,MUNICIPAL,RUA CEL JOSE BRAS,MARILIA - IBGE - 352900,SUELI SALVATICO DA SILVA,SUELI SALVATICO DA SILVA,144,352900501-865-000165-1-9,SMS,FÍSICA,--,14-34331403,CONSULTORIO ISOLADO,SP,606dbd647d196042c6da012d
606dbd657d196042c6da012e,CENTRO,17502000,3690903,--,--,SALA 52,30/05/2005,INDIVIDUAL,MUNICIPAL,AV RIO BRANCO,MARILIA - IBGE - 352900,SUELY MAYUMI MOTONAGA ONOFRI,SUELY MAYUMI MOTONAGA ONOFRI,1132,352900501-851-000361-1-2,SMS,FÍSICA,--,14-34135577,CONSULTORIO ISOLADO,SP,606dbd657d196042c6da012e
606dbd667d196042c6da012f,MARIA ISABEL,17516190,3698394,--,--,--,02/02/2005,INDIVIDUAL,MUNICIPAL,RUA CARLOS BOTELHO,MARILIA - IBGE - 352900,TANIA MARIA DA SILVA NOVARETTI,TANIA MARIA DA SILVA NOVARETTI,520,352900501-851-000930-1-7,SMS,FÍSICA,--,14-34223600,CONSULTORIO ISOLADO,SP,606dbd667d196042c6da012f
606dbd677d196042c6da0130,MARIA IZABEL,17516190,9832521,--,--,--,11/06/2019,INDIVIDUAL,MUNICIPAL,RUA CARLOS BOTELHO,MARILIA - IBGE - 352900,TLV SERVICOS MEDICOS,TAMIRIS LEMES VICHIATO SERVICOS MEDICOS,507,35290050186300251917,SMS,FÍSICA,--,--,CONSULTORIO ISOLADO,SP,606dbd677d196042c6da0130
606dbd687d196042c6da0131,CENTRO,17500150,5171032, 05594947000191,--,6 ANDAR CONJ 61,06/11/2006,INDIVIDUAL,MUNICIPAL,RUAS PAES LEME,MARILIA - IBGE - 352900,TOP LIFE,TOP LIFE CONSULTORIA ASSESSORIA EM MEDICINA DO TRABALHO LTDA,47,352900501851000208711,SMS,JURÍDICA,--,--,CONSULTORIO ISOLADO,SP,606dbd687d196042c6da0131
606dbd697d196042c6da0132,ALTO CAFEZAL,17504020,0503827, 22112120000113,--,--,28/01/2021,INDIVIDUAL,MUNICIPAL,SANTO ANTONIO,MARILIA - IBGE - 352900,TOTALCORDIS,RICARDO CUSTODIO RUBIRA EIRELI,1159,35290050186300268518,SMS,JURÍDICA,--,14 34135267,CONSULTORIO ISOLADO,SP,606dbd697d196042c6da0132
606dbd6a7d196042c6da0133,ALTO CAFEZAL,17504082,2070839,--,--,--,--,MANTIDA,MUNICIPAL,RUA PAES LEME,MARILIA - IBGE - 352900,UBS ALTO CAFEZAL,PREFEITURA MUNICIPAL DE MARILIA,850,--,--,JURÍDICA,--,(14)34549168,CENTRO DE SAUDE/UNIDADE BASICA,SP,606dbd6a7d196042c6da0133
606dbd6b7d196042c6da0134,JAD VIRGINIA,17505510,2025515,--,--,--,--,MANTIDA,MUNICIPAL,RUA ALBERICO M PINTO,MARILIA - IBGE - 352900,UBS BANDEIRANTES,PREFEITURA MUNICIPAL DE MARILIA,96,--,--,JURÍDICA,--,(14)04216517,CENTRO DE SAUDE/UNIDADE BASICA,SP,606dbd6b7d196042c6da0134
606dbd6c7d196042c6da0135,CASCATA,17515150,2082772,--,--,--,--,MANTIDA,MUNICIPAL,CLAUDIO MANOEL DA COSTA,MARILIA - IBGE - 352900,UBS CASCATA,PREFEITURA MUNICIPAL DE MARILIA,283,--,--,JURÍDICA,--,14-34342074,CENTRO DE SAUDE/UNIDADE BASICA,SP,606dbd6c7d196042c6da0135
606dbd6d7d196042c6da0136,CASTELO BRANCO,17511050,2053799,--,--,--,--,MANTIDA,MUNICIPAL,RUA ADAMANTINA,MARILIA - IBGE - 352900,UBS CASTELO BRANCO,PREFEITURA MUNICIPAL DE MARILIA,5,--,--,JURÍDICA,--,(14)34216536,CENTRO DE SAUDE/UNIDADE BASICA,SP,606dbd6d7d196042c6da0136
606dbd6e7d196042c6da0137,CHICO MENDES,17527622,2051680,--,--,--,--,MANTIDA,MUNICIPAL,RUA AMADOR BUENO,MARILIA - IBGE - 352900,UBS CHICO MENDES,PREFEITURA MUNICIPAL DE MARILIA,1085,--,--,JURÍDICA,--,14-34216530,CENTRO DE SAUDE/UNIDADE BASICA,SP,606dbd6e7d196042c6da0137
606dbd6f7d196042c6da0138,COSTA E SILVA,17524180,2051672,--,--,--,--,MANTIDA,MUNICIPAL,RUA FERNANDO FONTANA,MARILIA - IBGE - 352900,UBS COSTA E SILVA,PREFEITURA MUNICIPAL DE MARILIA,S/N,--,--,JURÍDICA,--,(14)34216535,CENTRO DE SAUDE/UNIDADE BASICA,SP,606dbd6f7d196042c6da0138
606dbda30f3bc3704422cfbc,J K,17511630,2035170,--,--,--,--,MANTIDA,MUNICIPAL,RUA LUCILIO COELHO DE OLIVEIRA,MARILIA - IBGE - 352900,UBS JK,PREFEITURA MUNICIPAL DE MARILIA,05,--,--,JURÍDICA,--,(14)34216537,CENTRO DE SAUDE/UNIDADE BASICA,SP,606dbda30f3bc3704422cfbc
606dbda40f3bc3704422cfbd,NOVA MARILIA,17522340,2048760,--,--,--,--,MANTIDA,MUNICIPAL,AVN MEM DE SA,MARILIA - IBGE - 352900,UBS NOVA MARILIA,PREFEITURA MUNICIPAL DE MARILIA,360,--,--,JURÍDICA,--,14-34512808,CENTRO DE SAUDE/UNIDADE BASICA,SP,606dbda40f3bc3704422cfbd
606dbda50f3bc3704422cfbe,PLANALTO,17523440,2059207,--,--,--,--,MANTIDA,MUNICIPAL,RUA GILDO BONATO,MARILIA - IBGE - 352900,UBS PLANALTO,PREFEITURA MUNICIPAL DE MARILIA,207,--,--,JURÍDICA,--,(14)4216539,CENTRO DE SAUDE/UNIDADE BASICA,SP,606dbda50f3bc3704422cfbe
606dbda60f3bc3704422cfbf,STA ANTONIETA,17512400,2053772,--,--,--,--,MANTIDA,MUNICIPAL,RUA PROFESSORA BERTA DE CAMARGO VIEIRA,MARILIA - IBGE - 352900,UBS SANTA ANTONIETA,PREFEITURA MUNICIPAL DE MARILIA,595,--,--,JURÍDICA,--,(14)34255360,CENTRO DE SAUDE/UNIDADE BASICA,SP,606dbda60f3bc3704422cfbf
606dbda70f3bc3704422cfc0,PALMITAL,17510190,2053780,--,--,--,--,MANTIDA,MUNICIPAL,RUA RIBEIRAO PRETO,MARILIA - IBGE - 352900,UBS SAO JUDAS,PREFEITURA MUNICIPAL DE MARILIA,510,--,--,JURÍDICA,--,(14)04216521,CENTRO DE SAUDE/UNIDADE BASICA,SP,606dbda70f3bc3704422cfc0
606dbda80f3bc3704422cfc1,SAO MIGUEL,17506030,2043734,--,--,--,--,MANTIDA,MUNICIPAL,RUA VINTE E QUATRO DE DEZEMBRO,MARILIA - IBGE - 352900,UBS SAO MIGUEL,PREFEITURA MUNICIPAL DE MARILIA,2865,--,--,JURÍDICA,--,(14)4216514,CENTRO DE SAUDE/UNIDADE BASICA,SP,606dbda80f3bc3704422cfc1
606dbda90f3bc3704422cfc2,CENTRO,17501080,2041707, 49881147000208,--,--,17/01/2014,INDIVIDUAL,MUNICIPAL,RUA BAHIA,MARILIA - IBGE - 352900,ULTRA RAD MARILIA,ULTRA RAD SERVICOS SC LTDA,157,35290050186400005215,SES,JURÍDICA,--,(1434022020,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),SP,606dbda90f3bc3704422cfc2
606dbdaa0f3bc3704422cfc3,CENTRO,17501080,2062577, 49881147000127,--,--,09/12/2019,INDIVIDUAL,MUNICIPAL,R BAHIA,MARILIA - IBGE - 352900,ULTRA RAD SERVICOS RADIOLOGICOS LTDA,ULTRA RAD SERVICOS RADIOLOGICOS LTDA,118,35290050186400006017,SMS,JURÍDICA,--,14-34022020,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),SP,606dbdaa0f3bc3704422cfc3
606dbdab0f3bc3704422cfc4,JD SAO GERALDO,17501010,9014500,--,--,SALA 3,08/07/2016,INDIVIDUAL,MUNICIPAL,RUA MONTEIRO LOBATO,MARILIA - IBGE - 352900,UNICLIN,ALLYSSON MARCATTO,66,352900501-865-000569-1-0,SMS,FÍSICA,--,(14) 3113-7167,CONSULTORIO ISOLADO,SP,606dbdab0f3bc3704422cfc4
606dbdad0f3bc3704422cfc5,CENTRO,17509001,5446651,--,--,--,03/07/1989,INDIVIDUAL,MUNICIPAL,AV NELSON SPIELMAN,MARILIA - IBGE - 352900,UNICLINIC,JEFFERSON LOPES PEDROSO,835,15664,SMS,FÍSICA,--,14-34336070,CONSULTORIO ISOLADO,SP,606dbdad0f3bc3704422cfc5
606dbdae0f3bc3704422cfc6,CENTRO,17509001,6102468,--,--,--,12/12/2008,INDIVIDUAL,MUNICIPAL,AV NELSON SPIELMANN,MARILIA - IBGE - 352900,UNICLINIC DALVA M F P FURLAN,DALVA MARIA PENA FURLAN,835,352900501-865-000220-1-2,SMS,FÍSICA,--,14-34336070,CONSULTORIO ISOLADO,SP,606dbdae0f3bc3704422cfc6
606dbdaf0f3bc3704422cfc7,CENTRO,17509052,6702333,--,--,--,01/03/2010,MANTIDA,MUNICIPAL,AV BRASIL,MARILIA - IBGE - 352900,UNIDADE CENTRAL DE ASSISTENCIA FARMACEUTICA UCAF,PREFEITURA MUNICIPAL DE MARILIA,201,352900501861-0000-33-1-0,SES,JURÍDICA,--,14-34020712,FARMACIA,SP,606dbdaf0f3bc3704422cfc7
606dbdaf0f3bc3704422cfc8,PARQUE DAS NACOES,17512530,7892985,--,--,--,--,MANTIDA,MUNICIPAL,RUA JOAO CALIMAN,MARILIA - IBGE - 352900,UNIDADE DE PRONTO ATENDIMENTO UPA REGIAO NORTE,MUNICIPIO DE MARILIA,110,--,--,JURÍDICA,UPA,14-33162236,PRONTO ATENDIMENTO,SP,606dbdaf0f3bc3704422cfc8
606dbdb00f3bc3704422cfc9,CENTRO,17509054,2060639,--,--,--,--,MANTIDA,MUNICIPAL,AVN REPUBLICA,MARILIA - IBGE - 352900,UNIDADE DE SAUDE DO TRABALHADOR,PREFEITURA MUNICIPAL DE MARILIA,674,--,--,JURÍDICA,CENTRO ESPECIALIZADO EM REABILITAÇÃO (CER),(14)4416533,CLINICA/CENTRO DE ESPECIALIDADE,SP,606dbdb00f3bc3704422cfc9
606dbdb10f3bc3704422cfca,CENTRO,17510402,3114856,--,--,--,--,MANTIDA,MUNICIPAL,AV REPUBLICA,MARILIA - IBGE - 352900,UNIDADE MUNICIPAL DE FISIOTERAPIA,PREFEITURA MUNICIPAL DE MARILIA,2819,--,--,JURÍDICA,CENTRO ESPECIALIZADO EM REABILITAÇÃO (CER),(14) 3402-0714,CLINICA/CENTRO DE ESPECIALIDADE,SP,606dbdb10f3bc3704422cfca
606dbdb20f3bc3704422cfcb,SOMENZARI,17506000,6285473,--,--,--,10/06/2009,MANTIDA,MUNICIPAL,AV CASTRO ALVES,MARILIA - IBGE - 352900,UNIDADE MUNICIPAL DE FONOAUDIOLOGIA,PREFEITURA MUNICIPAL DE MARILIA,61,352900501-865-000239-0-6,SMS,JURÍDICA,CENTRO ESPECIALIZADO EM REABILITAÇÃO (CER),14-34026500,CLINICA/CENTRO DE ESPECIALIDADE,SP,606dbdb20f3bc3704422cfcb
606dbdb30f3bc3704422cfcc,SALGADO FILHO,17502000,3732630, 04078019000101,--,--,15/01/2016,INDIVIDUAL,MUNICIPAL,AV RIO BRANCO,MARILIA - IBGE - 352900,UNIDADE NEUROLOGICA E NEUROCIRURGIA,UNIDADE NEUROLOGICA E NEUROCIRURGIA DE MARILIA S C LTDA,S/N,352900501-863-001188-1-8,SMS,JURÍDICA,--,14-34333211,CONSULTORIO ISOLADO,SP,606dbdb30f3bc3704422cfcc
606dbdb40f3bc3704422cfcd,MARILIA,17509130,6548903, 02372570000138,--,--,30/03/1998,INDIVIDUAL,MUNICIPAL,RUA RIO GRANDE DO SUL,MARILIA - IBGE - 352900,UNIFISIO,UNIFISIO UNID FISIOTERAPIA DE MARILIA LTDA,258,26.65L,SMS,JURÍDICA,--,--,CONSULTORIO ISOLADO,SP,606dbdb40f3bc3704422cfcd
606dbdb50f3bc3704422cfce,CIDADE UNIVERSITARIA,17525160,5571332, 04081027000107,--,SUBSOLO 2,25/10/2018,INDIVIDUAL,MUNICIPAL,RUA DR PROSPERO CECILIO COIMBRA,MARILIA - IBGE - 352900,UNIMAGEM SERVICOS RADIOLOGICOS,UNIMAGEM SERVICOS RADIOLOGICOS S C LTDA,80,352900501-864-000028-0-1,SMS,JURÍDICA,--,(14)21054529,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),SP,606dbdb50f3bc3704422cfce
606dbdb60f3bc3704422cfcf,CAMPUS UNIVERSITARIO,17525000,6908535, 44474898000105,--,BLOCO 5,02/12/2011,INDIVIDUAL,MUNICIPAL,AV HIGYNO MUZZI FILHO,MARILIA - IBGE - 352900,UNIMAR UNIVERSIDADE DE MARILIA CLINICA DE PSICOLOGIA,ASSOCIACAO DE ENSINO DE MARILIA LTDA,1001,352900501-865-000316-1-5,SMS,JURÍDICA,--,(14)21054111,CONSULTORIO ISOLADO,SP,606dbdb60f3bc3704422cfcf
606dbdb70f3bc3704422cfd0,FRAGATA,17501210,3732673, 01783948000123,--,--,15/08/2005,INDIVIDUAL,MUNICIPAL,RUA ATILIO GOMES DE MELLO,MARILIA - IBGE - 352900,UNIOF UNIDADE OFTALMOLOGICA ESPECIALIZADA,UNIOF UNIDADE OFTALMOLOGICA ESPECIALIZADA DE MARILIA LTDA,92,352900501-851-001285-0-3,SMS,JURÍDICA,OUTROS,14-34338580,CLINICA/CENTRO DE ESPECIALIDADE,SP,606dbdb70f3bc3704422cfd0
606dbdb80f3bc3704422cfd1,JD ARAXA,17525010,7131224, 16509769000170,--,--,01/10/2012,INDIVIDUAL,MUNICIPAL,RUA MANOEL DOS SANTOS CHEIRA,MARILIA - IBGE - 352900,UNIPRO MARILIA,ERIC VIEIRA DE ABREU ME,214,35290050132500006300,SMS,JURÍDICA,--,14-32212408,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),SP,606dbdb80f3bc3704422cfd1
606dbdb90f3bc3704422cfd2,CENTRO,17501070,7066481, 09664372000197,--,SOBRE LOJA,18/06/2012,INDIVIDUAL,MUNICIPAL,RUA MARANHAO,MARILIA - IBGE - 352900,UNIPROTESE LABORATORIO DE PROTESE ODONTOLOGICA,UNIPROTESE LABORATORIO DE PROTESE ODONTOLOGICA LTDA,29,352900501-325-000020-1-1,SMS,JURÍDICA,--,(14) -,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),SP,606dbdb90f3bc3704422cfd2
606dbdba0f3bc3704422cfd3,FRAGATA,17519230,7595557, 20493356000111,--,--,16/09/2014,INDIVIDUAL,MUNICIPAL,RUA ORLANDO RIGHETTI,MARILIA - IBGE - 352900,UPCLIN UNIDADE DE PESQUISA CLINICA DE MARILIA,UNIDADE DE PESQUISA CLINICA DE MARILIA LTDA,150,352900501-863-001844-1-5,SMS,JURÍDICA,--,14-34026502,CONSULTORIO ISOLADO,SP,606dbdba0f3bc3704422cfd3
606dbdbb0f3bc3704422cfd4,CENTRO,17501030,3732770, 02799051000150,--,--,06/06/2005,INDIVIDUAL,MUNICIPAL,AVENIDA GONCALVES DIAS,MARILIA - IBGE - 352900,UROCLINICA DE MARILIA,UROCLINICA DE MARILIA S C LTDA,163,352900501851000025-1-0,SMS,JURÍDICA,OUTROS,(14) 3413-6008,CLINICA/CENTRO DE ESPECIALIDADE,SP,606dbdbb0f3bc3704422cfd4
606dbdbc0f3bc3704422cfd5,CENTRO,17501030,6474764, 31645525000108,--,--,15/10/2018,INDIVIDUAL,MUNICIPAL,AVENIDA GONGALVES DIAS,MARILIA - IBGE - 352900,UROSPEC,UROSPEC CLINICA UROLOGICA LTDA,163,352900501863000239810,SMS,JURÍDICA,--,(14) 3413-6008,CONSULTORIO ISOLADO,SP,606dbdbc0f3bc3704422cfd5
606dbdbd0f3bc3704422cfd6,AEROPORTO,17514150,2035189,--,--,--,--,MANTIDA,MUNICIPAL,RUA IPORAS,MARILIA - IBGE - 352900,USF AEROPORTO,PREFEITURA MUNICIPAL DE MARILIA,05,--,--,JURÍDICA,--,14-34322682,CENTRO DE SAUDE/UNIDADE BASICA,SP,606dbdbd0f3bc3704422cfd6
606dbdbe0f3bc3704422cfd7,ALTANEIRA,17513180,2061538,--,--,--,--,MANTIDA,MUNICIPAL,R RIACHUELO,MARILIA - IBGE - 352900,USF ALTANEIRA,PREFEITURA MUNICIPAL DE MARILIA,139,--,--,JURÍDICA,--,14-34321979,CENTRO DE SAUDE/UNIDADE BASICA,SP,606dbdbe0f3bc3704422cfd7
606dbdbf0f3bc3704422cfd8,ANIZ BAPRA,17511830,2043742,--,--,--,--,MANTIDA,MUNICIPAL,RUA URIAS AVELINO DE MORAES,MARILIA - IBGE - 352900,USF ANIZ BADRA,PREFEITURA MUNICIPAL DE MARILIA,S/N,--,--,JURÍDICA,--,(14)34152425,CENTRO DE SAUDE/UNIDADE BASICA,SP,606dbdbf0f3bc3704422cfd8
606dbdc00f3bc3704422cfd9,THEREZA B DE ARGOLO,17527190,7172842,--,--,--,--,MANTIDA,MUNICIPAL,RUA MONSENHOR JOAO BAPTISTA TOFFOLI,MARILIA - IBGE - 352900,USF ARGOLO FERRAO,PREFEITURA MUNICIPAL DE MARILIA,331,--,--,JURÍDICA,--,14-34138800,CENTRO DE SAUDE/UNIDADE BASICA,SP,606dbdc00f3bc3704422cfd9
606dbdc10f3bc3704422cfda,AVENCAS,17532046,2059223,--,--,--,--,MANTIDA,MUNICIPAL,AVENIDA VITORIA REGIA,MARILIA - IBGE - 352900,USF AVENCAS AMADEU AMARAL,PREFEITURA MUNICIPAL DE MARILIA,608,--,--,JURÍDICA,--,14-34791048,CENTRO DE SAUDE/UNIDADE BASICA,SP,606dbdc10f3bc3704422cfda
606dbdc20f3bc3704422cfdb,DIRCEU,17537001,6467695,--,--,CASA 09,02/03/2010,MANTIDA,MUNICIPAL,AVENIDA SAMPAIO VIDAL,MARILIA - IBGE - 352900,USF CAMPO BELO,PREFEITURA MUNICIPAL DE MARILIA,S/N,352900501-863-001278-0-9,SMS,JURÍDICA,--,14-34537155,CENTRO DE SAUDE/UNIDADE BASICA,SP,606dbdc20f3bc3704422cfdb
